Unique Facility ID,Status,Name,Type,Plant Name,Current Operator,Original Operator,Co-Owner,Constructed Date,Activated Date,Field Name,Latitude,Longitude,Licensed Capacity of Raw Gas(Mcf/d),Licensed Capacity of Sales Gas(Mcf/d),Licensed Capacity of Oil(Bbl/d),Licensed Capacity of Ethane(C2)(Bbl/d),Licensed Capacity of Ethane Plus(C2+)(Bbl/d),Licensed Capacity of Propane(C3)(Bbl/d),Licensed Capacity of Butane(C4)(Bbl/d),Licensed Capacity of Pentane Plus(C5+)(Bbl/d),Licensed Capacity of NGL(Bbl/d),Licensed Capacity of LPG(Bbl/d),Licensed Capacity of Sulphur(ton/d),Design Capacity of Raw Gas(Mcf/d),Design Capacity of Sales Gas(Mcf/d),Design Capacity of Oil(Bbl/d),Design Capacity of Ethane(C2)(Bbl/d),Design Capacity of Ethane Plus(C2+)(Bbl/d),Design Capacity of Propane(C3)(Bbl/d),Design Capacity of Butane(C4)(Bbl/d),Design Capacity of Pentane Plus(C5+)(Bbl/d),Design Capacity of NGL(Bbl/d),Design Capacity of LPG(Bbl/d),Design Capacity of Sulphur(ton/d),Raw Gas(Mcf/d),Sales Gas(Mcf/d),Ethane(C2)(Bbl/d),Ethane Plus(C2+)(Bbl/d),Propane(C3)(Bbl/d),Butane(C4)(Bbl/d),Pentane Plus(C5+)(Bbl/d),Natural Gas Liquids(Bbl/d),Liquefied Petroleum Gas(Bbl/d),Sulphur(ton/d),Sub Type,Location,Date,Raw Gas(Mcf/d).1,Sales Gas(Mcf/d).1,Injection(Mcf/d),Shrinkage(Mcf/d),Fuel(Mcf/d),Flared(Mcf/d),Other(Mcf/d),Oil(SK)(Bbl/d),Methane Plus(C1+)(SK)(Bbl/d),Ethane(C2)(Bbl/d).1,Ethane Plus(C2+)(Bbl/d).1,Propane(C3)(Bbl/d).1,Propane Plus(C3+)(SK)(Bbl/d),Butane(C4)(Bbl/d).1,Butane Plus(C4+)(SK)(Bbl/d),Pentane(C5)(SK)(Bbl/d),Pentane Plus(C5+)(Bbl/d).1,Natural Gas Liquids(Bbl/d).1,Sulphur(ton/d).1,Receipts of Oil(SK)(Bbl/d),Receipts of Ethane(C2)(SK)(Bbl/d),Receipts of Ethane Plus(C2+)(SK)(Bbl/d),Receipts of Propane(C3)(SK)(Bbl/d),Receipts of Propane Plus(C3+)(SK)(Bbl/d),Receipts of Butane(C4)(SK)(Bbl/d),Receipts of Butane Plus(C4+)(SK)(Bbl/d),Receipts of Pentane(C5)(SK)(Bbl/d),Receipts of Pentane Plus(C5+)(SK)(Bbl/d),Oil Production(Bbl/d),Oil Received(Bbl/d),Oil Open Inventory(Bbl/d),Oil Close Inventory(Bbl/d),Oil Delivered(Bbl/d),Gas Production(Mcf/d),Gas Received(Mcf/d),Lease Fuel(Mcf/d),Gas Flared(Mcf/d),Gas Vented(Mcf/d),Gas Meter Diff(Mcf/d),Gas Delivered(Mcf/d),Water Production(Bbl/d),Water Received(Bbl/d),Water Open Inventory(Bbl/d),Water Close Inventory(Bbl/d),Water Meter Diff(Bbl/d),Water Delivered(Bbl/d)
ABGP0140842,Active,COLUMBIA 15-36-044-15W5 GAS PLANT,GP,Columbia,TOURMALINE OIL CORP.,,,,,,52.84154 deg N,116.04149 deg W,59893.67,53325.14,,0.0,0.0,0.0,0.0,2257.88,,736.27,,,,,,,,,,,,,75825.76,72581.4,0.0,0.0,0.0,0.0,898.12,1155.2,,0.0,Gas Plant Sweet,15-36-044-15W5M,2021-06-01,75825.76,72581.4,0.0,2613.99,2616.82,26.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.12,1155.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001016,Suspended,COMETRA WOOD RIVER,GP,Cometra Wood River,VINTAGE PETROLEUM CANADA; INC.,,100.0% - VINTAGE PETROLEUM CANADA  INC.,,,,52.69611 deg N,113.29673 deg W,,,,,,,,,,,,,,,,,,,,,,,714.27,603.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,16-08-043-23W4M,1994-10-01,714.27,603.2,0.0,1.37,65.05,3.42,41.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001574,Suspended,PENN WEST COMPEER,GP,Compeer,OBSIDIAN ENERGY LTD.,,100.0% - OBSIDIAN ENERGY LTD.,,,,51.86897 deg N,110.14362 deg W,7062.93,6952.4,,0.0,0.0,0.0,0.0,0.0,,81.81,,10000.05,10000.05,0.0,0.0,,0.0,0.0,0.0,62.93,,0.0,1887.22,1480.51,0.0,0.0,0.0,0.0,14.16,0.0,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,04-31-033-01W4M,2020-04-01,1887.22,1480.51,0.0,16.48,160.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001382,Suspended,COMPTON BIGORAY GAS PLANT,GP,Compton Bigoray,LEXIN RESOURCES LTD.,,100.0% - TALLGRASS ENERGY CORP.,,,,53.39022 deg N,115.28229 deg W,882.87,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.03,,0.0,Gas Plant Sweet,09-08-051-09W5M,2001-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001311,Suspended,CONNORSVILLE 9-32-25-15W4,GP,Connorsville,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,1977-01-01,,,51.17783 deg N,112.05466 deg W,30003.34,,,,,,,,,,,5754.17,5443.76,,,,,,,31.46,,,289.12,210.98,0.0,0.0,0.0,0.0,3.63,0.0,,0.0,Gas Plant Sweet,09-32-025-15W4M,2019-07-01,289.12,210.98,0.0,4.21,16.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001883,Suspended,CONOCO HOTCHKISS,GP,Conoco Hotchkiss,CONOCOPHILLIPS CANADA RESOURCES CORP.,,100.0% - DIRECT OIL & GAS INC.,,,,57.15374 deg N,118.33272 deg W,22001.03,,,,,,,,,,,,,,,,,,,,,,2950.89,2653.9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,07-13-094-03W6M,2000-11-01,2950.89,2653.9,0.0,0.0,210.95,0.0,86.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001036,Active,APACHE PROVOST,GP,Consort,KARVE ENERGY INC.,,100.0% - KARVE ENERGY INC.,,,,52.10473 deg N,110.69847 deg W,49899.62,49087.38,,0.0,0.0,0.0,0.0,62.93,,332.26,,35314.66,35314.66,0.0,0.0,,0.0,0.0,0.0,629.29,,0.0,16546.1,14157.53,0.0,0.0,0.0,0.0,0.31,447.34,,0.0,Gas Plant Sweet,08-19-036-05W4M,2021-06-01,16546.1,14157.53,0.0,601.88,902.88,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,447.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0083667,Suspended,CORBET GAS PLANT 15-10-62-6 W5,GP,Corbet,N7 ENERGY LTD.,,100.0% - N7 ENERGY LTD.,,,,54.35381 deg N,114.81112 deg W,23943.34,22777.96,,0.0,0.0,0.0,0.0,251.71,,0.0,0.0,21895.09,5297.2,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2193.84,2019.66,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,15-10-062-06W5M,2017-05-01,2193.84,2019.66,0.0,0.0,154.7,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0092557,Suspended,CORBETT 10-03-61-07W5M GAS PLANT,GP,Corbett,VELVET ENERGY LTD.,,100.0% - VELVET ENERGY LTD.,2005-01-01,,,54.24852 deg N,114.96101 deg W,6003.49,5897.55,,0.0,0.0,0.0,0.0,0.0,,34.61,,5297.2,5297.2,943.93,,,,,,94.39,,,306.21,174.86,0.0,0.0,0.0,0.0,0.0,8.34,,0.0,Gas Plant Sweet,10-03-061-07W5M,2016-07-01,306.21,174.86,0.0,10.25,159.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001038,Active,APF ENERGY COUNTESS,GP,Countess,JOURNEY ENERGY INC.,,24.1% - CENOVUS FCCL LTD.; 22.7% - ENERMARK INC.; 53.3% - JOURNEY ENERGY INC.,1960-01-01,,,50.73756 deg N,112.08500 deg W,26132.85,24861.52,,0.0,0.0,0.0,0.0,0.0,,25.17,,20023.41,20023.41,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,8246.09,8109.07,0.0,0.0,0.0,0.0,0.8,0.0,,0.0,Gas Plant Sweet,08-36-020-16W4M,2021-06-01,8246.09,8109.07,0.0,0.94,29.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0090927,Active,WIN COWLEY 13-34-8-2W5 PLANT,GP,Cowley,TAMARACK ACQUISITION CORP.,,100.0% - TAMARACK ACQUISITION CORP.,2006-01-01,,,49.69688 deg N,114.20135 deg W,9948.14,9609.12,,0.0,0.0,0.0,0.0,0.0,,13.84,0.0,9948.14,9609.12,0.0,0.0,,0.0,0.0,0.0,13.84,,0.0,2554.54,2468.38,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,13-34-008-02W5M,2021-06-01,2554.54,2468.38,0.0,0.0,84.05,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0086769,Suspended,COWPAR 11-19-80-4W4,GP,Cowpar,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,55.94982 deg N,110.62205 deg W,21982.67,,,,,,,,,,,17657.33,17657.33,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,11-19-080-04W4M,2017-03-01,1.94,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001464,Active,PROVIDENT CRAIGMYLE,GP,Craigmyle,PRAIRIE PROVIDENT RESOURCES CANADA LTD.,,100.0% - PRAIRIE PROVIDENT RESOURCES CANADA LTD.,1984-01-01,,,51.71994 deg N,112.38787 deg W,8021.37,7352.16,,0.0,0.0,0.0,0.0,0.0,,310.24,,5297.2,4944.05,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1548.83,1368.5,0.0,0.0,0.0,0.0,0.0,47.36,,0.0,Gas Plant Sweet,13-05-032-17W4M,2020-05-01,1548.83,1368.5,0.0,63.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001541,Active,D ENERGY CRAIGMYLE MICHI 13-28-31-16,GP,Craigmyle East,PRAIRIE PROVIDENT RESOURCES CANADA LTD.,,100.0% - PRAIRIE PROVIDENT RESOURCES CANADA LTD.,1985-01-01,,,51.69091 deg N,112.22251 deg W,10001.11,9534.96,,0.0,0.0,0.0,0.0,42.79,,0.0,,12360.13,12360.13,125.86,0.0,,0.0,0.0,0.0,94.39,,0.0,3390.44,3103.33,0.0,0.0,0.0,0.0,0.0,40.06,,0.0,Gas Plant Sweet,13-28-031-16W4M,2021-06-01,3390.44,3103.33,0.0,51.91,302.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001380,Active,CHINCHAGA 1-24-96-5W6,GP,Cranberry,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,57.33900 deg N,118.65430 deg W,88286.66,,,,,,,,,,,275454.37,275454.37,0.0,0.0,,0.0,0.0,2831.79,1573.22,,0.0,11006.17,9409.83,0.0,0.0,0.0,0.0,248.27,294.32,,0.0,Gas Plant Sweet,01-24-096-05W6M,2021-06-01,11006.17,9409.83,0.0,712.77,911.0,11.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.27,294.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001320,Suspended,RANGER HUSSAR,GP,Crawling Valley,TORXEN ENERGY LTD.,,78.0% - TORXEN ENERGY LTD.; 22.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,50.99965 deg N,112.46135 deg W,10594.4,,,,,,,,,,,11477.27,11477.27,0.0,0.0,,0.0,0.0,0.0,94.39,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,,0.0,Gas Plant Sweet,06-33-023-18W4M,2013-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001469,Suspended,* CRESTAR BANTRY,GP,Crestar Bantry,STRATHCONA RESOURCES LTD.,,100.0% - CARDINAL ENERGY LTD.,,,,50.54091 deg N,111.79457 deg W,282.52,,,,,,,,,,,,,,,,,,,,,,483.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring > 1 T/d Sulphur,16-24-018-14W4M,1992-03-01,483.92,0.0,0.0,41.92,99.56,65.62,276.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001558,Abandoned,CRESTAR CROSSFIELD,GP,Crestar Crossfield,CONOCOPHILLIPS CANADA ENERGY PARTNERSHIP,,100.0% - CONOCOPHILLIPS CANADA RESOURCES CORP.,,,,51.48385 deg N,114.32094 deg W,1412.59,,,,,,,,,,,,,,,,,,,,,,576.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring > 1 T/d Sulphur,11-14-029-03W5M,1997-08-01,576.88,0.0,0.0,0.0,14.35,7.18,555.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001555,Suspended,CRESTAR ELNORA,GP,Crestar Elnora,PINE CLIFF ENERGY LTD.,,100.0% - PINE CLIFF ENERGY LTD.,,,,51.94224 deg N,113.23806 deg W,3178.32,,,,,,,,,,,,,,,,,,,,,,2405.28,0.0,0.0,0.0,0.0,0.0,0.0,31.53,,0.0,Gas Plant Sweet,04-29-034-23W4M,2002-09-01,2405.28,0.0,0.0,38.02,135.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001098,Suspended,CRESTAR GILBY N,GP,Crestar Gilby N,CENOVUS ENERGY INC.,,100.0% - CENOVUS ENERGY INC.,,,,52.51771 deg N,114.44843 deg W,4414.33,,,,,,,,,,,,,,,,,,,,,,1614.7,1447.55,0.0,0.0,0.0,0.0,0.0,41.18,,0.0,Gas Plant Sweet,11-12-041-04W5M,1997-04-01,1614.7,1447.55,0.0,46.97,52.97,0.35,66.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001337,Suspended,CRESTAR GOODWIN,GP,Crestar Goodwin,CENOVUS ENERGY INC.,,100.0% - CENOVUS ENERGY INC.,,,,54.14679 deg N,115.81082 deg W,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,10-36-059-13W5M,2002-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001665,Abandoned,* CRESTAR LONG COULEE,GP,Crestar Long Coulee,CONOCOPHILLIPS CANADA ENERGY PARTNERSHIP,,100.0% - SURGE ENERGY INC.,,,,50.19896 deg N,113.01019 deg W,3990.56,,,,,,,,,,,,,,,,,,,,,,20.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sulphur Recovery,08-25-014-23W4M,1996-10-01,20.05,0.0,20.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001087,Suspended,* CRESTAR OYEN,GP,Crestar Oyen,CONOCOPHILLIPS CANADA ENERGY PARTNERSHIP,,100.0% - CONOCOPHILLIPS CANADA ENERGY PARTNERSHIP,,,,51.44334 deg N,110.58213 deg W,,,,,,,,,,,,,,,,,,,,,,,44.31,20.96,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,14-36-028-05W4M,1997-01-01,44.31,20.96,0.0,0.0,2.51,0.0,20.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001271,Suspended,CRESTAR PROVOST,GP,Crestar Provost,CONOCOPHILLIPS CANADA ENERGY PARTNERSHIP,,100.0% - BATTLE RIVER ENERGY LTD.,,,,52.33036 deg N,111.12946 deg W,3178.32,,,,,,,,,,,,,,,,,,,,,,1019.42,987.4,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,13-05-039-08W4M,2000-06-01,1019.42,987.4,0.0,0.0,1.18,3.3,27.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001474,Abandoned,CRESTAR RUMSEY,GP,Crestar Rumsey,CONOCOPHILLIPS CANADA ENERGY PARTNERSHIP,,100.0% - PINE CLIFF ENERGY LTD.,,,,51.90180 deg N,112.84273 deg W,5968.18,,,,,,,,,,,,,,,,,,,,,,743.96,614.36,0.0,0.0,0.0,0.0,0.0,14.79,,0.0,Gas Plant Sweet,08-12-034-21W4M,1999-11-01,743.96,614.36,0.0,18.13,74.63,0.0,36.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001505,Abandoned,CRESTAR TROCHU TWINING,GP,Crestar Trochu Twining,CONOCOPHILLIPS CANADA ENERGY PARTNERSHIP,,100.0% - CONOCOPHILLIPS CANADA RESOURCES CORP.,,,,51.78175 deg N,113.26167 deg W,6533.21,,,,,,,,,,,,,,,,,,,,,,1937.64,1809.14,0.0,0.0,0.0,0.0,0.0,27.53,,0.0,Gas Plant Sweet,04-31-032-23W4M,2002-12-01,1937.64,1809.14,0.0,36.23,68.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001636,Abandoned,* CRESTAR VALHALLA,GP,Crestar Valhalla,CONOCOPHILLIPS CANADA ENERGY PARTNERSHIP,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,55.55782 deg N,119.15409 deg W,3531.47,,,,,,,,,,,,,,,,,,,,,,8065.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,11-03-076-08W6M,1995-12-01,8065.64,0.0,0.0,0.0,0.0,0.0,8065.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001386,Active,AMOCO WILLESDEN GREEN,GP,Crimson Lake,OBSIDIAN ENERGY LTD.,,100.0% - OBSIDIAN ENERGY LTD.,1980-01-01,,,52.65230 deg N,115.07786 deg W,60034.93,49440.53,,5.66,0.0,34.61,6.29,0.0,,1447.36,,49440.53,49440.53,7551.44,0.0,,1573.22,0.0,0.0,2202.5,,0.0,26665.51,24970.29,0.0,0.0,0.0,0.0,0.0,1049.36,,0.0,Gas Plant Sweet,13-27-042-08W5M,2021-06-01,26665.51,24970.29,0.0,1449.31,340.08,11.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0089314,Suspended,CROOKED CREEK 2-30-71-26W5,GP,Crooked Creek,CANADIAN NATURAL RESOURCES LIMITED,,28.0% - PARAMOUNT RESOURCES LTD.; 72.0% - CANADIAN NATURAL RESOURCES LIMITED,2005-01-01,,,55.17252 deg N,117.98554 deg W,8828.67,8122.37,,0.0,0.0,0.0,0.0,0.0,,943.93,,7062.93,5297.2,6292.87,0.0,,0.0,0.0,0.0,314.64,,0.0,134.2,110.21,0.0,0.0,0.0,0.0,0.0,4.73,,0.0,Gas Plant Sweet,02-30-071-26W5M,2020-02-01,134.2,110.21,0.0,6.7,17.29,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001748,Suspended,CROOKED LAKE 6-5-63-22W5,GP,Crooked Lake,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,1999-01-01,,,54.41986 deg N,117.29377 deg W,20129.36,9849.26,,0.0,,0.0,0.0,0.0,,203.89,0.0,14832.16,14832.16,0.0,0.0,,0.0,0.0,188.79,0.0,,0.0,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,06-05-063-22W5M,2020-07-01,9.68,0.0,0.0,0.0,8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0119754,Active,CROSS ALTA GAS PLANT,GP,Cross Alta,TRANSCANADA ENERGY LTD.,,100.0% - TRANSCANADA ENERGY LTD.,1993-01-01,,,51.40014 deg N,114.03397 deg W,700183.81,698029.62,,0.0,0.0,0.0,0.0,0.0,,1824.93,,547377.27,547377.27,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.04,,0.0,Gas Plant Sweet,15-14-028-01W5M,2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001050,Suspended,WASCANA CROSSFIELD,GP,Crossfield,CNOOC PETROLEUM NORTH AMERICA ULC,,6.3% - BONAVISTA PETROLEUM LTD.; 0.6% - COASTAL RESOURCES LIMITED; 1.4% - DEWPOINT RESOURCES LTD.; 0.0% - ENCANA CORPORATION; 2.1% - ENERMARK INC.; 33.0% - EXXONMOBIL CANADA ENERGY; 1.8% - IMPERIAL OIL LIMITED; 46.7% - CNOOC PETROLEUM NORTH AMERICA ULC; 0.0% - PEGASUS OIL & GAS INC.; 8.1% - ENERPLUS RESOURCES CORPORATION,1961-01-01,,,51.19259 deg N,113.94389 deg W,317408.19,214713.15,,0.0,0.0,2441.63,2580.08,4417.59,,2435.34,1869.52,317408.19,214713.15,0.0,0.0,,2441.63,2580.08,4417.59,2435.34,,1907.55,16339.85,16305.39,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sulphur Recovery,10-02-026-29W4M,2012-02-01,16339.85,16305.39,0.0,0.0,34.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001079,Active,PRIMEWEST CROSSFIELD EAST,GP,Crossfield East,TAQA NORTH LTD.,,55.0% - TAQA NORTH LTD.,1967-01-01,,,51.39652 deg N,114.02818 deg W,181093.59,113430.7,,0.0,0.0,0.0,0.0,3656.16,,397.71,,181093.59,113430.7,0.0,0.0,,0.0,0.0,3656.16,0.0,,385.81,20519.0,13219.81,0.0,0.0,0.0,0.0,206.32,76.88,,124.79,Gas Plant Sulphur Recovery,09-14-028-01W5M,2021-06-01,20519.0,13219.81,0.0,4839.05,2985.97,356.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.32,76.88,124.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
