Unique Facility ID,Status,Name,Type,Plant Name,Current Operator,Original Operator,Co-Owner,Constructed Date,Activated Date,Field Name,Latitude,Longitude,Licensed Capacity of Raw Gas(Mcf/d),Licensed Capacity of Sales Gas(Mcf/d),Licensed Capacity of Oil(Bbl/d),Licensed Capacity of Ethane(C2)(Bbl/d),Licensed Capacity of Ethane Plus(C2+)(Bbl/d),Licensed Capacity of Propane(C3)(Bbl/d),Licensed Capacity of Butane(C4)(Bbl/d),Licensed Capacity of Pentane Plus(C5+)(Bbl/d),Licensed Capacity of NGL(Bbl/d),Licensed Capacity of LPG(Bbl/d),Licensed Capacity of Sulphur(ton/d),Design Capacity of Raw Gas(Mcf/d),Design Capacity of Sales Gas(Mcf/d),Design Capacity of Oil(Bbl/d),Design Capacity of Ethane(C2)(Bbl/d),Design Capacity of Ethane Plus(C2+)(Bbl/d),Design Capacity of Propane(C3)(Bbl/d),Design Capacity of Butane(C4)(Bbl/d),Design Capacity of Pentane Plus(C5+)(Bbl/d),Design Capacity of NGL(Bbl/d),Design Capacity of LPG(Bbl/d),Design Capacity of Sulphur(ton/d),Raw Gas(Mcf/d),Sales Gas(Mcf/d),Ethane(C2)(Bbl/d),Ethane Plus(C2+)(Bbl/d),Propane(C3)(Bbl/d),Butane(C4)(Bbl/d),Pentane Plus(C5+)(Bbl/d),Natural Gas Liquids(Bbl/d),Liquefied Petroleum Gas(Bbl/d),Sulphur(ton/d),Sub Type,Location,Date,Raw Gas(Mcf/d).1,Sales Gas(Mcf/d).1,Injection(Mcf/d),Shrinkage(Mcf/d),Fuel(Mcf/d),Flared(Mcf/d),Other(Mcf/d),Oil(SK)(Bbl/d),Methane Plus(C1+)(SK)(Bbl/d),Ethane(C2)(Bbl/d).1,Ethane Plus(C2+)(Bbl/d).1,Propane(C3)(Bbl/d).1,Propane Plus(C3+)(SK)(Bbl/d),Butane(C4)(Bbl/d).1,Butane Plus(C4+)(SK)(Bbl/d),Pentane(C5)(SK)(Bbl/d),Pentane Plus(C5+)(Bbl/d).1,Natural Gas Liquids(Bbl/d).1,Sulphur(ton/d).1,Receipts of Oil(SK)(Bbl/d),Receipts of Ethane(C2)(SK)(Bbl/d),Receipts of Ethane Plus(C2+)(SK)(Bbl/d),Receipts of Propane(C3)(SK)(Bbl/d),Receipts of Propane Plus(C3+)(SK)(Bbl/d),Receipts of Butane(C4)(SK)(Bbl/d),Receipts of Butane Plus(C4+)(SK)(Bbl/d),Receipts of Pentane(C5)(SK)(Bbl/d),Receipts of Pentane Plus(C5+)(SK)(Bbl/d),Oil Production(Bbl/d),Oil Received(Bbl/d),Oil Open Inventory(Bbl/d),Oil Close Inventory(Bbl/d),Oil Delivered(Bbl/d),Gas Production(Mcf/d),Gas Received(Mcf/d),Lease Fuel(Mcf/d),Gas Flared(Mcf/d),Gas Vented(Mcf/d),Gas Meter Diff(Mcf/d),Gas Delivered(Mcf/d),Water Production(Bbl/d),Water Received(Bbl/d),Water Open Inventory(Bbl/d),Water Close Inventory(Bbl/d),Water Meter Diff(Bbl/d),Water Delivered(Bbl/d)
ABGP0001211,Active,ARCHER KILLAM,GP,Killam,SEQUOIA RESOURCES CORP.,,98.0% - SEQUOIA RESOURCES CORP.,,,,52.72150,111.50038,5999.96,5992.9,,,,,,18.88,,,,0.0,5014.68,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,238.09,178.85,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,12-23-043-11W4M,2018-03-01,238.09,178.85,0.0,0.0,30.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001419,Active,KILLAM N 04-05-045-12W4 GAS PLANT,GP,Killam North,AXIOM OIL AND GAS INC.,,20.0% - LONG RUN EXPLORATION LTD.; 20.0% - ALTAGAS LTD.; 60.0% - AXIOM OIL AND GAS INC.,1/1/1973,,,52.84523,111.71810,12006.99,6709.79,,0.0,0.0,0.0,0.0,12.59,,0.0,,14125.86,14125.86,0.0,0.0,,0.0,0.0,0.0,6.29,,0.0,3745.83,3535.47,0.0,0.0,0.0,0.0,3.67,0.0,,0.0,Gas Plant Sweet,04-05-045-12W4M,2021-06-01,3745.83,3535.47,0.0,4.24,138.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0101007,Active,BONAVISTA KIPP 5-33 GAS PLANT,GP,Kipp,TAMARACK ACQUISITION CORP.,,100.0% - TAMARACK ACQUISITION CORP.,1/1/1997,,,49.68933,112.93414,8464.92,,,,,,,,,,,7451.39,7451.39,,,,,,,31.46,,,873.68,723.83,0.0,0.0,0.0,0.0,0.0,10.7,,0.0,Gas Plant Sweet,05-33-008-22W4M,2021-06-01,873.68,723.83,0.0,13.89,93.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001770,Suspended,ALTAGAS KIRKPATRICK LAKE GAS PLANT,GP,Kirkpatrick Lake,ALTAGAS LTD.,,100.0% - ALTAGAS LTD.,,,,51.77087,111.41942,11124.12,11018.17,,0.0,0.0,0.0,0.0,0.0,,55.38,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,119.61,65.28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,05-30-032-10W4M,2013-12-01,119.61,65.28,0.0,0.0,35.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001715,Active,HUSKY DENY KISKIU SMOKY RIVER 14-09,GP,Kiskiu,BRIKO ENERGY CORP.,,100.0% - BRIKO ENERGY CORP.,1/1/2002,,,54.00488,118.24458,25207.61,25175.82,,0.0,0.0,0.0,0.0,0.0,,0.0,,15891.6,15891.6,0.0,0.0,,0.0,0.0,0.0,629.29,,0.0,2828.35,2521.82,0.0,0.0,0.0,0.0,44.81,0.0,,0.0,Gas Plant Sweet,13-09-058-02W6M,2021-06-01,2828.35,2521.82,0.0,51.91,102.53,103.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001890,Suspended,ENERGY PROCESSORS PEMBINA,GP,Kitto Lake,AXIOM OIL AND GAS INC.,,100.0% - AXIOM OIL AND GAS INC.,,,,53.34703,114.74223,8828.67,,,,,,,,,,,3001.75,3001.75,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,793.17,570.57,0.0,0.0,0.0,0.0,0.0,8.64,,0.0,Gas Plant Sweet,10-25-050-06W5M,2015-04-01,793.17,570.57,0.0,11.3,124.78,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001844,Suspended,KNAPPEN16-29,GP,Knappen,JOURNEY ENERGY INC.,,100.0% - JOURNEY ENERGY INC.,,,,49.07010,111.43360,,,,,,,,,,,,,,,,,,,,,,,141.6,141.6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,16-29-001-11W4M,2002-07-01,141.6,141.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001657,Reclamation Certified,ALTAGAS KNELLER,GP,Kneller,ALTAGAS LTD.,,100.0% - ALTAGAS LTD.,,,,53.24863,113.28440,1518.53,,,,,,,,,,,,,,,,,,,,,,93.53,75.64,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Injection,14-22-049-23W4M,2000-05-01,93.53,75.64,0.0,0.0,7.97,3.99,5.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001720,Active,TALISMAN BENSON PEMBINA 08-30,GP,Knob Hill,INPLAY OIL CORP.,,100.0% - INPLAY OIL CORP.,,,,52.99446,114.12572,1412.59,1271.33,,0.0,101.32,0.0,0.0,0.0,,0.0,0.0,1412.59,1412.59,0.0,0.0,,0.0,0.0,0.0,31.46,,0.0,104.53,105.94,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,08-30-046-01W5M,2021-06-01,104.53,105.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001184,Active,KNOPCIK 9-10-74-11W6,GP,Knopcik,CANADIAN NATURAL RESOURCES LIMITED,,43.0% - CANADIAN NATURAL RESOURCES LIMITED; 20.0% - TAQA NORTH LTD.; 10.0% - REPSOL OIL & GAS CANADA INC.; 3.0% - OBSIDIAN ENERGY LTD.,,,,55.39775,119.59308,87830.39,47903.63,,,,,,7596.75,,3005.47,,63566.39,60034.93,0.0,0.0,,0.0,0.0,0.0,2517.15,,0.0,15623.56,13853.24,56.72,0.0,1046.06,1225.56,334.74,0.0,,0.0,Gas Plant Sweet,09-10-074-11W6M,2021-06-01,15623.56,13853.24,0.0,725.25,933.37,21.42,0.0,0.0,0.0,56.72,0.0,1046.06,0.0,1225.56,0.0,0.0,334.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
BCGP0004070,Active,CNRL LADYFERN B-017-I/094-H-01 002,GP,Ladyfern,CANADIAN NATURAL RESOURCES LIMITED,,,4/19/2000,,,57.17911,120.08277,111241.19,,,,,,,,,,,,,,,,,,,,,,2354.8,2049.73,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,B-017-I 094-H-01,2015-10-01,2354.8,2049.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0131384,Suspended,CENOVUS LAKE NEWELL 04-22 GAS PLANT,GP,Lake Newell,TORXEN ENERGY LTD.,,100.0% - TORXEN ENERGY LTD.,,,,50.44293,111.85737,14832.16,14825.1,,0.0,0.0,0.0,0.0,7.55,,3.78,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.91,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,04-22-017-14W4M,2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001963,Suspended,NEWPORT LATHOM,GP,Lathom,HARVEST OPERATIONS CORP.,,100.0% - HARVEST OPERATIONS CORP.,,,,50.75945,112.49465,17657.33,,,,,,,,,,,4944.05,1765.73,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,934.7,859.51,0.0,0.0,0.0,0.0,0.0,10.49,,0.0,Gas Plant Sweet,13-06-021-18W4M,2007-01-01,934.7,859.51,0.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001143,Active,PSEC LEAFLAND 13-16 GP,GP,Leafland,PRAIRIE STORM ENERGY CORP.,,75.9% - PRAIRIE STORM ENERGY CORP.,1/1/1971,,,52.44863,114.67028,5226.57,,,,,,,,,,,4944.05,4520.28,503.43,0.0,,0.0,0.0,0.0,1006.86,,0.0,3372.79,2953.48,0.0,0.0,0.0,0.0,0.0,110.25,,0.0,Gas Plant Sweet,13-16-040-05W5M,2021-06-01,3372.79,2953.48,0.0,149.62,203.88,7.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001295,Active,APACHE LEAHURST,GP,Leahurst,AVILA EXPLORATION & DEVELOPMENT CANADA LTD.,,100.0% - AVILA EXPLORATION & DEVELOPMENT CANADA LTD.,,,,52.44665,112.58102,5297.2,,,,,,,,,,,7062.93,7062.93,0.0,0.0,,0.0,0.0,0.0,3.15,,0.0,1192.46,1127.6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,15-18-040-18W4M,2021-06-01,1192.46,1127.6,0.0,0.0,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001023,Abandoned,IMPERIAL LEDUC-WOODBEND,GP,Leduc Woodbend,IMPERIAL OIL RESOURCES LIMITED,,100.0% - IMPERIAL OIL RESOURCES LIMITED,,,,53.35414,113.71731,42377.59,,,,,,,,,,,,,,,,,,,,,,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring > 1 T/d Sulphur,02-34-050-26W4M,2006-11-01,21.9,0.0,0.0,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001566,Active,LEEDALE 9-21 GAS PLANT,GP,Leedale West,I3 ENERGY CANADA LTD.,,100.0% - I3 ENERGY CANADA LTD.,1/1/1986,,,52.72188,114.51231,14761.53,,,,,,,,,,,10064.68,10064.68,0.0,0.0,,125.86,0.0,125.86,0.0,,0.0,8214.07,7768.05,0.0,0.0,0.0,0.0,74.84,110.94,,0.0,Gas Plant Sweet,09-21-043-04W5M,2021-06-01,8214.07,7768.05,0.0,235.08,246.85,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.84,110.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0088446,Suspended,LELAND SWEETENING 14-23-58-26W5,GP,Leland Sweetening Plant,CANADIAN NATURAL RESOURCES LIMITED,,8.8% - SEMCAMS MIDSTREAM ULC; 39.0% - TALISMAN CORPORATION; 52.2% - CANADIAN NATURAL RESOURCES LIMITED,,,,54.03376,117.75789,90052.39,86520.92,,0.0,0.0,0.0,0.0,169.91,,0.0,,24123.09,22611.63,,,,,,,,,,8032.04,7925.52,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring > 1 T/d Sulphur,14-23-058-26W5M,2015-03-01,8032.04,7925.52,0.0,0.0,101.16,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0105489,Suspended,PENNWEST LENNARD,GP,Lennard,OBSIDIAN ENERGY LTD.,,100.0% - OBSIDIAN ENERGY LTD.,,,,58.30534,118.88937,9994.05,9464.33,,,,,,40.9,,,,,,,,,,,,,,,21.42,16.48,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,12-23-107-06W6M,2015-06-01,21.42,16.48,0.0,0.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001408,Suspended,DEVON LEO,GP,Leo,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,52.11196,112.30550,25073.41,,,,,,,,,,,,,,,,,,,,,,2195.75,2149.72,0.0,0.0,0.0,0.0,0.0,20.03,,0.0,Gas Plant Sweet,14-24-036-17W4M,1998-11-01,2195.75,2149.72,0.0,39.67,93.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001589,Suspended,LIEGE 3-29-92-20W4,GP,Liege,CANADIAN NATURAL RESOURCES LIMITED,,88.7% - CANADIAN NATURAL RESOURCES LIMITED; 11.3% - ADVANTAGE ENERGY LTD.,1/1/1982,,,57.00457,113.18870,41777.25,39764.31,,,,,,,,,,2733.35,2662.73,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2793.63,2626.94,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,03-29-092-20W4M,2016-04-01,2793.63,2626.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001611,Suspended,PARAMOUNT LIEGE N,GP,Liege Northre,ATHABASCA OIL CORPORATION,,100.0% - ATHABASCA OIL CORPORATION,1/1/1988,,,57.13528,113.28283,4590.91,,,,,,,,,,,5297.2,2825.17,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1842.63,1598.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,01-10-094-21W4M,2004-12-01,1842.63,1598.5,0.0,0.0,284.34,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001767,Suspended,PARAMOUNT SOUTH LIEGE GAS PLANT,GP,Liege South,ATHABASCA OIL CORPORATION,,100.0% - ATHABASCA OIL CORPORATION,1/1/1985,,,56.83344,113.10558,19998.69,19175.86,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10594.4,8828.67,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,482.22,482.22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,06-27-090-20W4M,2010-12-01,482.22,482.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
BCGP0007925,Active,PETRONAS LILYLAKE A-029-J/094-G-02 001,GP,Lily,PETRONAS ENERGY CANADA LTD.,,100.0% - PETRONAS ENERGY CANADA LTD.,10/5/2013,,,57.18739,122.73273,195996.38,191970.51,,,,376.31,171.17,42.79,,,,198009.31,198009.31,,,,,,,163.61,,,114369.95,112546.77,6.88,0.0,42.52,68.72,155.18,0.0,,0.0,,A-029-J 094-G-02,2021-04-01,114369.95,112546.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88,0.0,42.52,0.0,68.72,0.0,0.0,155.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001150,Active,CRESTAR LITTLE BOW,GP,Little Bow,ZARGON OIL & GAS LTD.,,100.0% - ZARGON OIL & GAS LTD.,1/1/1981,,,50.22080,112.44151,18363.62,18216.72,,,,,,100.69,,,,19988.1,2118.88,0.0,0.0,,0.0,0.0,0.0,31.46,,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring > 1 T/d Sulphur,16-31-014-18W4M,2020-10-01,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0080025,Suspended,LITTLE CHICAGO GAS PLANT,GP,Little Chicago,CRESCENT POINT ENERGY CORP.,,100.0% - CRESCENT POINT ENERGY CORP.,1/1/2004,,,50.55555,114.23395,20023.41,19493.69,,0.0,0.0,0.0,0.0,0.0,,755.14,,19776.21,19776.21,0.0,0.0,,0.0,0.0,0.0,440.5,,0.0,190.7,167.27,0.0,0.0,0.0,0.0,0.0,5.27,,0.0,Gas Plant Sweet,16-29-018-02W5M,2019-09-01,190.7,167.27,0.0,6.71,7.42,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001495,Suspended,SIGNALTA PEMBINA,GP,Lobstick 2,SIGNALTA RESOURCES LIMITED,,100.0% - SIGNALTA RESOURCES LIMITED,,,,53.35794,114.89448,6956.99,5869.3,,0.0,0.0,0.0,0.0,0.0,,943.93,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,06-36-050-07W5M,2005-08-01,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001057,Active,PENN WEST PEMBINA,GP,Lobstick Glauconite,OBSIDIAN ENERGY LTD.,,87.3% - OBSIDIAN ENERGY LTD.; 10.7% - ARC RESOURCES LTD.; 0.1% - BONTERRA ENERGY CORP.; 0.3% - CANADIAN NATURAL RESOURCES LIMITED; 0.5% - LARAMIDE OIL & GAS LTD.; 0.5% - SIGNALTA RESOURCES LIMITED; 0.5% - OWLCO RESOURCES LTD,1/1/1980,,,53.31794,114.97985,59152.06,56503.46,,0.0,0.0,0.0,0.0,0.0,,1052.8,0.0,14999.9,14999.9,0.0,0.0,,0.0,0.0,75.51,629.29,,0.0,7156.05,6270.94,0.0,0.0,0.0,0.0,5.81,146.88,,0.0,Gas Plant Sweet,09-17-050-07W5M,2021-06-01,7156.05,6270.94,0.0,204.83,376.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81,146.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001517,Active,ORLEN LOCHEND 05-11-029-04W5 GP,GP,Lochend,ORLEN UPSTREAM CANADA LTD.,,99.0% - ORLEN UPSTREAM CANADA LTD.,1/1/1987,,,51.46564,114.46731,20023.41,19352.44,,0.0,0.0,0.0,0.0,0.0,,522.31,,4999.85,4999.85,0.0,0.0,,0.0,0.0,0.0,125.86,,0.0,10562.26,10160.5,0.0,0.0,0.0,0.0,0.06,422.31,,0.0,Gas Plant Sweet,05-11-029-04W5M,2021-06-01,10562.26,10160.5,0.0,585.99,112.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,422.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001987,Active,PEMBINA 13-35-47-10W5,GP,Lodgepole,CENOVUS ENERGY INC.,,7.5% - DEVON ENERGY CANADA CORPORATION; 7.5% - LIGHTSTREAM RESOURCES LTD.; 14.1% - SWORD ENERGY LIMITED; 32.5% - TAQA NORTH LTD.; 38.5% - CENOVUS ENERGY INC.,1/1/1996,,,53.10328,115.36363,29840.89,26863.86,,,,,,1101.88,,937.01,,29338.72,27068.34,0.0,0.0,,629.29,314.64,409.04,943.93,,0.0,8902.47,7577.23,0.0,0.0,0.0,0.0,126.15,148.74,,0.0,Gas Plant Sweet,13-35-047-10W5M,2021-06-01,8902.47,7577.23,0.0,356.68,308.3,13.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.15,148.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001139,Abandoned,MOBIL LONE PINE CREEK,GP,Lone Pine Creek,EXXONMOBIL CANADA ENERGY,,100.0% - EXXONMOBIL CANADA LTD.,1/1/1971,,,51.50876,113.86968,49440.53,42554.17,,0.0,0.0,0.0,0.0,1013.15,,0.0,178.57,49440.53,42377.59,0.0,0.0,,0.0,0.0,0.0,629.29,,181.88,1330.07,908.76,0.0,0.0,0.0,0.0,7.15,0.0,,4.61,Gas Plant Sulphur Recovery,05-27-029-28W4M,2012-06-01,1330.07,908.76,0.0,181.75,324.78,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15,0.0,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0126524,Active,LOOKOUT BUTTE 04-13,GP,Lookout Butte,LOYAL ENERGY (CANADA) OPERATING LTD.,,100.0% - LOYAL ENERGY (CANADA) OPERATING LTD.,1/1/1963,,,49.11919,113.76139,15008.73,4756.89,,0.0,0.0,0.0,0.0,295.14,,0.0,0.0,15008.73,4756.89,0.0,0.0,,0.0,0.0,295.14,0.0,,27.56,4190.56,4164.66,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring > 1 T/d Sulphur,04-13-002-29W4M,2021-06-01,4190.56,4164.66,0.0,0.0,15.3,10.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001761,Active,LOUIS BULL 03-18-045-25W4 GAS PLANT,GP,Louis Bull,AXIOM OIL AND GAS INC.,,100.0% - AXIOM OIL AND GAS INC.,1/1/1999,,,52.87437,113.62292,17939.85,,,,,,,,,,,0.0,29254.67,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1576.17,1387.07,0.0,0.0,0.0,0.0,1.08,23.75,,0.0,Gas Plant Sweet,03-18-045-25W4M,2019-03-01,1576.17,1387.07,0.0,32.81,165.86,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
